"","Categoria","Linea","Marca","Assortment","ID","Vta_und"
"1264","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202321,23
"1265","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202322,186
"1266","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202323,106
"1267","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202324,26
"1268","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202325,9
"1269","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202326,2
"1270","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202327,9
"1271","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202328,15
"1272","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202329,4
"1273","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202330,2
"1274","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202331,5
"1275","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202332,2
"1276","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202333,9
"1277","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202334,2
"1278","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202335,6
"1279","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202336,9
"1280","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202337,8
"1281","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202338,3
"1282","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202339,6
"1283","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202340,5
"1284","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202341,10
"1285","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202342,8
"1286","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202343,11
"1287","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202344,15
"1288","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202345,9
"1289","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202346,17
"1290","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202347,4
"1291","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202348,4
"1292","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202105,2
"1293","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202106,1
"1294","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202107,4
"1295","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202108,1
"1296","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202110,1
"1297","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202118,2
"1298","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202123,1
"1299","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202124,1
"1300","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202128,1
"1301","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202129,3
"1302","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202137,2
"1303","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202144,1
"1304","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202145,1
"1305","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202148,2
"1306","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202149,3
"1307","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202150,3
"1308","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202151,2
"1309","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202152,10
"1310","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202201,4
"1311","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202202,2
"1312","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202203,2
"1313","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202207,1
"1314","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202213,1
"1315","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202217,1
"1316","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202218,3
"1317","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202220,1
"1318","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202223,1
"1319","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202224,1
"1320","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202225,1
"1321","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202226,3
"1322","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202228,1
"1323","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202231,1
"1324","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202232,1
"1325","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202237,1
"1326","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202238,1
"1327","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202240,18
"1328","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202241,6
"1329","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202242,1
"1330","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202244,3
"1331","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202245,1
"1332","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202301,1
"1333","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21",202308,1
"1334","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202202,7
"1335","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202203,14
"1336","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202208,2
"1337","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202210,1
"1338","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202211,1
"1339","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202212,1
"1340","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202213,3
"1341","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202215,1
"1342","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202218,1
"1343","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202233,1
"1344","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202236,1
"1345","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202237,2
"1346","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202239,2
"1347","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202240,2
"1348","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202242,1
"1349","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202246,3
"1350","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202247,3
"1351","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202250,1
"1352","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202251,2
"1353","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202252,1
"1354","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202302,1
"1355","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202303,1
"1356","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202304,1
"1357","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202305,1
"1358","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202306,5
"1359","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202308,2
"1360","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202309,3
"1361","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202310,2
"1362","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202311,6
"1363","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202312,4
"1364","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202313,7
"1365","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202315,4
"1366","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202316,29
"1367","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202317,5
"1368","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202318,2
"1369","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202319,2
"1370","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202320,2
"1371","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202321,2
"1372","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202322,4
"1373","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202323,8
"1374","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202324,4
"1375","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202325,2
"1376","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202326,2
"1377","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202327,4
"1378","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202328,3
"1379","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202329,1
"1380","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202330,3
"1381","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202331,1
"1382","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202332,8
"1383","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202333,1
"1384","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202334,1
"1385","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202335,2
"1386","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202336,4
"1387","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202338,1
"1388","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202340,3
"1389","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202341,1
"1390","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202342,2
"1391","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202343,1
"1392","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202344,2
"1393","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202345,1
"1394","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202346,2
"1395","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202347,1
"1396","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 FE",202348,2
"1397","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202105,1
"1398","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202106,5
"1399","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202107,3
"1400","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202108,2
"1401","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202112,2
"1402","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202114,1
"1403","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202115,1
"1404","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202118,1
"1405","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202123,1
"1406","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202127,1
"1407","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202144,2
"1408","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202145,1
"1409","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202149,2
"1410","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202151,11
"1411","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202152,12
"1412","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202202,3
"1413","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202208,1
"1414","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202209,1
"1415","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202213,2
"1416","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202214,1
"1417","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202216,1
"1418","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202223,1
"1419","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202225,1
"1420","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202226,1
"1421","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S21 ULTRA",202236,1
"1422","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202212,2
"1423","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202213,1
"1424","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202215,1
"1425","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202216,3
"1426","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202217,1
"1427","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202219,1
"1428","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202221,3
"1429","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202222,1
"1430","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202223,1
"1431","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202224,3
"1432","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202225,2
"1433","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202227,1
"1434","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202228,3
"1435","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202230,1
"1436","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202231,2
"1437","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202232,5
"1438","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202233,2
"1439","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202237,1
"1440","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202238,2
"1441","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202239,1
"1442","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202240,2
"1443","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202243,2
"1444","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202244,2
"1445","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202245,1
"1446","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202246,1
"1447","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202247,1
"1448","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202249,5
"1449","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202250,3
"1450","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202252,1
"1451","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202253,1
"1452","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202302,1
"1453","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202303,1
"1454","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202304,1
"1455","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202305,1
"1456","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202306,1
"1457","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202307,1
"1458","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202308,1
"1459","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202309,1
"1460","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202311,1
"1461","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202313,1
"1462","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202315,2
"1463","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202316,1
"1464","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202318,2
"1465","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202321,1
"1466","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202322,5
"1467","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202323,2
"1468","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202324,24
"1469","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202327,15
"1470","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202334,58
"1471","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202335,2
"1472","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202336,1
"1473","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202339,49
"1474","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202341,1
"1475","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202342,1
"1476","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 8/128",202343,14
"1477","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202208,3
"1478","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202210,3
"1479","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202211,1
"1480","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202212,6
"1481","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202213,2
"1482","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202214,1
"1483","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202215,2
"1484","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202216,13
"1485","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202217,3
"1486","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202218,13
"1487","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202219,2
"1488","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202220,12
"1489","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202221,1
"1490","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202222,1
"1491","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202223,3
"1492","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202224,3
"1493","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202227,1
"1494","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202228,1
"1495","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202229,1
"1496","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202231,1
"1497","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202233,1
"1498","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202237,1
"1499","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202239,1
"1500","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202240,1
"1501","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202241,1
"1502","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202243,3
"1503","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202244,1
"1504","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202247,1
"1505","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202248,1
"1506","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202251,2
"1507","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202252,7
"1508","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202302,1
"1509","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202303,1
"1510","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S22 ULTRA",202304,40
